"Trial"	"Subject"	"StartPosition"	"EndPosition"	"DistToTarget"	"DistMoved"	"PressTime"	"AbsError"	"Error"	"Condition"	"Phase"	"Puck"	"Mass"
10	"HU26ES"	0.5152564	3.47440668799997	4.4847436	2.95915028799997	0.7599998	1.52559331200003	-1.52559331200003	2	4	"FiveRings"	1.5
11	"HU26ES"	0.2473221	5.99534049999994	4.7526779	5.74801839999994	1.06	0.995340499999944	0.995340499999944	2	4	"FiveRings"	1.5
12	"HU26ES"	1.686119	4.49196612799997	3.313881	2.80584712799997	0.7399998	0.508033872000027	-0.508033872000027	2	4	"FiveRings"	1.5
13	"HU26ES"	3.954681	4.20577284	1.045319	0.251091839999999	0.22	0.794227160000001	-0.794227160000001	2	4	"FiveRings"	1.5
14	"HU26ES"	1.931584	4.30197834399998	3.068416	2.37039434399998	0.6799999	0.698021656000023	-0.698021656000023	2	4	"FiveRings"	1.5
15	"HU26ES"	0.262208	4.78459135999995	4.737792	4.52238335999995	0.9399996	0.215408640000046	-0.215408640000046	2	4	"FiveRings"	1.5
16	"HU26ES"	0.5745273	5.29098897999996	4.4254727	4.71646167999996	0.9599996	0.290988979999955	0.290988979999955	2	4	"FiveRings"	1.5
17	"HU26ES"	1.940274	4.04074598399998	3.059726	2.10047198399998	0.6399999	0.95925401600002	-0.95925401600002	2	4	"FiveRings"	1.5
18	"HU26ES"	3.197967	4.38189661200001	1.802033	1.18392961200001	0.4800001	0.618103387999994	-0.618103387999994	2	4	"FiveRings"	1.5
19	"HU26ES"	0.7529159	4.19643166799997	4.2470841	3.44351576799997	0.8199998	0.803568332000033	-0.803568332000033	2	4	"FiveRings"	1.5
20	"HU26ES"	0.5898256	5.11220895999995	4.4101744	4.52238335999995	0.9399996	0.112208959999954	0.112208959999954	2	4	"FiveRings"	1.5
21	"HU26ES"	2.048809	4.56027852399998	2.951191	2.51146952399998	0.6999999	0.439721476000025	-0.439721476000025	2	4	"FiveRings"	1.5
22	"HU26ES"	0.3105145	5.84405929999995	4.6894855	5.53354479999995	1.04	0.844059299999946	0.844059299999946	2	4	"FiveRings"	1.5
23	"HU26ES"	0.2902021	5.82374689999995	4.7097979	5.53354479999995	1.04	0.823746899999946	0.823746899999946	2	4	"FiveRings"	1.5
24	"HU26ES"	0.7715325	5.29391585999995	4.2284675	4.52238335999995	0.9399996	0.293915859999954	0.293915859999954	2	4	"FiveRings"	1.5
25	"HU26ES"	0.7604551	3.13084944399998	4.2395449	2.37039434399998	0.6799999	1.86915055600002	-1.86915055600002	2	4	"FiveRings"	1.5
26	"HU26ES"	0.5991979	3.71572734799997	4.4008021	3.11652944799997	0.7799998	1.28427265200003	-1.28427265200003	2	4	"FiveRings"	1.5
27	"HU26ES"	0.4232535	5.13971517999996	4.5767465	4.71646167999996	0.9599996	0.139715179999956	0.139715179999956	2	4	"FiveRings"	1.5
28	"HU26ES"	1.78495	4.59079712799997	3.21505	2.80584712799997	0.7399998	0.409202872000026	-0.409202872000026	2	4	"FiveRings"	1.5
29	"HU26ES"	0.8532119	7.04240549999994	4.1467881	6.18919359999994	1.1	2.04240549999994	2.04240549999994	2	4	"FiveRings"	1.5
30	"HU26ES"	2.941278	5.17467316399998	2.058722	2.23339516399998	0.6599999	0.174673163999978	0.174673163999978	2	4	"FiveRings"	1.5
31	"HU26ES"	0.5798216	7.46133615999993	4.4201784	6.88151455999993	1.159999	2.46133615999993	2.46133615999993	2	4	"FiveRings"	1.5
32	"HU26ES"	2.290625	7.82416979999995	2.709375	5.53354479999995	1.04	2.82416979999995	2.82416979999995	2	4	"FiveRings"	1.5
33	"HU26ES"	1.374141	10.2812801599999	3.625859	8.90713915999991	1.319999	5.28128015999991	5.28128015999991	2	4	"FiveRings"	1.5
34	"HU26ES"	0.4623847	8.07291545999993	4.5376153	7.61053075999993	1.219999	3.07291545999993	3.07291545999993	2	4	"FiveRings"	1.5
35	"HU26ES"	0.001749992	8.90888915199991	4.998250008	8.90713915999991	1.319999	3.90888915199991	3.90888915199991	2	4	"FiveRings"	1.5
36	"HU26ES"	0.5661736	8.94243555999991	4.4338264	8.37626195999992	1.279999	3.94243555999991	3.94243555999991	2	4	"FiveRings"	1.5
37	"HU26ES"	2.101406	5.06055628799997	2.898594	2.95915028799997	0.7599998	0.0605562879999724	0.0605562879999724	2	4	"FiveRings"	1.5
38	"HU26ES"	0.3719325	11.5656464999999	4.6280675	11.1937139999999	1.479999	6.56564649999989	6.56564649999989	2	4	"FiveRings"	1.5
39	"HU26ES"	3.12922	5.10084480399998	1.87078	1.97162480399998	0.6199999	0.10084480399998	0.10084480399998	2	4	"FiveRings"	1.5
40	"HU26ES"	1.690108	9.05355735999993	3.309892	7.36344935999993	1.199999	4.05355735999993	4.05355735999993	2	4	"FiveRings"	1.5
41	"HU26ES"	0.1328254	11.6307151999999	4.8671746	11.4978897999999	1.499999	6.63071519999989	6.63071519999989	2	4	"FiveRings"	1.5
42	"HU26ES"	3.109168	6.38715260799997	1.890832	3.27798460799997	0.7999998	1.38715260799997	1.38715260799997	2	4	"FiveRings"	1.5
43	"HU26ES"	1.332366	6.04882767999996	3.667634	4.71646167999996	0.9599996	1.04882767999996	1.04882767999996	2	4	"FiveRings"	1.5
44	"HU26ES"	1.464221	7.88011619999994	3.535779	6.41589519999994	1.12	2.88011619999994	2.88011619999994	2	4	"FiveRings"	1.5
45	"HU26ES"	1.148998	11.1668035599999	3.851002	10.0178055599999	1.399999	6.1668035599999	6.1668035599999	2	4	"FiveRings"	1.5
46	"HU26ES"	2.757927	7.09030897999996	2.242073	4.33238197999996	0.9199997	2.09030897999996	2.09030897999996	2	4	"FiveRings"	1.5
47	"HU26ES"	3.927195	4.22558364	1.072805	0.298388639999999	0.24	0.774416360000001	-0.774416360000001	2	4	"FiveRings"	1.5
48	"HU26ES"	1.160797	6.90881539999994	3.839203	5.74801839999994	1.06	1.90881539999994	1.90881539999994	2	4	"FiveRings"	1.5
49	"HU26ES"	2.8223	4.10652963200001	2.1777	1.28422963200001	0.5000001	0.893470367999994	-0.893470367999994	2	4	"FiveRings"	1.5
50	"HU26ES"	3.597841	4.06257604	1.402159	0.464735040000002	0.3	0.937423959999998	-0.937423959999998	2	4	"FiveRings"	1.5
51	"HU26ES"	0.5473428	6.96323799999994	4.4526572	6.41589519999994	1.12	1.96323799999994	1.96323799999994	2	4	"FiveRings"	1.5
52	"HU26ES"	1.772593	7.73916099999994	3.227407	5.96656799999994	1.08	2.73916099999994	2.73916099999994	2	4	"FiveRings"	1.5
53	"HU26ES"	2.092437	8.97395155999993	2.907563	6.88151455999993	1.159999	3.97395155999993	3.97395155999993	2	4	"FiveRings"	1.5
54	"HU26ES"	1.082478	12.8886195999999	3.917522	11.8061415999999	1.519999	7.88861959999988	7.88861959999988	2	4	"FiveRings"	1.5
55	"HU26ES"	3.143138	7.66552135999995	1.856862	4.52238335999995	0.9399996	2.66552135999995	2.66552135999995	2	4	"FiveRings"	1.5
56	"HU26ES"	1.593679	10.2333415599999	3.406321	8.63966255999991	1.299999	5.23334155999991	5.23334155999991	2	4	"FiveRings"	1.5
57	"HU26ES"	0.4696631	11.6633770999999	4.5303369	11.1937139999999	1.479999	6.66337709999989	6.66337709999989	2	4	"FiveRings"	1.5
58	"HU26ES"	3.871074	4.33580904	1.128926	0.464735040000002	0.3	0.664190959999998	-0.664190959999998	2	4	"FiveRings"	1.5
59	"HU26ES"	0.271358	11.1649721999999	4.728642	10.8936141999999	1.459999	6.16497219999989	6.16497219999989	2	4	"FiveRings"	1.5
60	"HU26ES"	3.228976	4.05247504	1.771024	0.823499040000004	0.4	0.947524959999996	-0.947524959999996	2	4	"FiveRings"	1.5
61	"HU26ES"	2.395429	4.90689852399998	2.604571	2.51146952399998	0.6999999	0.0931014760000242	-0.0931014760000242	2	4	"FiveRings"	1.5
62	"HU26ES"	1.851706	4.65755312799997	3.148294	2.80584712799997	0.7399998	0.342446872000027	-0.342446872000027	2	4	"FiveRings"	1.5
63	"HU26ES"	0.9582963	6.70631469999994	4.0417037	5.74801839999994	1.06	1.70631469999994	1.70631469999994	2	4	"FiveRings"	1.5
64	"HU26ES"	3.145652	4.32958161200001	1.854348	1.18392961200001	0.4800001	0.670418387999995	-0.670418387999995	2	4	"FiveRings"	1.5
65	"HU26ES"	2.551957	4.39882611999998	2.448043	1.84686911999998	0.6	0.601173880000018	-0.601173880000018	2	4	"FiveRings"	1.5
66	"HU26ES"	3.411553	4.90861011999999	1.588447	1.49705711999999	0.54	0.0913898800000137	-0.0913898800000137	2	4	"FiveRings"	1.5
67	"HU26ES"	2.819018	3.41503064	2.180982	0.596012640000003	0.34	1.58496936	-1.58496936	2	4	"FiveRings"	1.5
68	"HU26ES"	2.995972	4.60555711999999	2.004028	1.60958511999999	0.56	0.394442880000015	-0.394442880000015	2	4	"FiveRings"	1.5
69	"HU26ES"	0.02850485	10.3341670099999	4.97149515	10.3056621599999	1.419999	5.3341670099999	5.3341670099999	2	4	"FiveRings"	1.5
70	"HU26ES"	0.9822111	4.59534371999996	4.0177889	3.61313261999996	0.8399997	0.404656280000037	-0.404656280000037	2	4	"FiveRings"	1.5
71	"HU26ES"	0.1441665	7.75469725999993	4.8558335	7.61053075999993	1.219999	2.75469725999993	2.75469725999993	2	4	"FiveRings"	1.5
72	"HU26ES"	2.050009	5.00915928799997	2.949991	2.95915028799997	0.7599998	0.00915928799997179	0.00915928799997179	2	4	"FiveRings"	1.5
73	"HU26ES"	2.832398	4.32945511999999	2.167602	1.49705711999999	0.54	0.670544880000014	-0.670544880000014	2	4	"FiveRings"	1.5
74	"HU26ES"	1.659815	8.07571019999994	3.340185	6.41589519999994	1.12	3.07571019999994	3.07571019999994	2	4	"FiveRings"	1.5
75	"HU26ES"	3.466043	4.20963724	1.533957	0.743594240000004	0.38	0.790362759999996	-0.790362759999996	2	4	"FiveRings"	1.5
76	"HU26ES"	0.5037942	5.82695099999995	4.4962058	5.32315679999995	1.02	0.826950999999948	0.826950999999948	2	4	"FiveRings"	1.5
77	"HU26ES"	1.466242	5.25307295999996	3.533758	3.78683095999996	0.8599997	0.253072959999963	0.253072959999963	2	4	"FiveRings"	1.5
78	"HU26ES"	3.548916	3.95412624	1.451084	0.405210240000002	0.28	1.04587376	-1.04587376	2	4	"FiveRings"	1.5
79	"HU26ES"	1.82168	4.62752712799997	3.17832	2.80584712799997	0.7399998	0.372472872000027	-0.372472872000027	2	4	"FiveRings"	1.5
80	"HU26ES"	1.875466	6.39784935999995	3.124534	4.52238335999995	0.9399996	1.39784935999995	1.39784935999995	2	4	"FiveRings"	1.5
81	"HU26ES"	1.37687	7.34343799999994	3.62313	5.96656799999994	1.08	2.34343799999994	2.34343799999994	2	4	"FiveRings"	1.5
82	"HU26ES"	2.177442	8.59333719999994	2.822558	6.41589519999994	1.12	3.59333719999994	3.59333719999994	2	4	"FiveRings"	1.5
83	"HU26ES"	0.4405384	11.6342523999999	4.5594616	11.1937139999999	1.479999	6.63425239999989	6.63425239999989	2	4	"FiveRings"	1.5
84	"HU26ES"	2.769681	4.37926611999999	2.230319	1.60958511999999	0.56	0.620733880000015	-0.620733880000015	2	4	"FiveRings"	1.5
85	"HU26ES"	0.9822855	11.8758996999999	4.0177145	10.8936141999999	1.459999	6.87589969999989	6.87589969999989	2	4	"FiveRings"	1.5
86	"HU26ES"	3.741971	4.09173244	1.258029	0.349761440000001	0.26	0.908267559999999	-0.908267559999999	2	4	"FiveRings"	1.5
87	"HU26ES"	0.323729	14.7426420799999	4.676271	14.4189130799999	1.679999	9.74264207999986	9.74264207999986	2	4	"FiveRings"	1.5
88	"HU26ES"	1.452287	7.64148059999994	3.547713	6.18919359999994	1.1	2.64148059999994	2.64148059999994	2	4	"FiveRings"	1.5
89	"HU26ES"	0.9027767	7.78429125999993	4.0972233	6.88151455999993	1.159999	2.78429125999993	2.78429125999993	2	4	"FiveRings"	1.5
90	"HU26ES"	2.237876	8.65377119999994	2.762124	6.41589519999994	1.12	3.65377119999994	3.65377119999994	2	4	"FiveRings"	1.5
91	"HU26ES"	0.6531062	7.77355015999993	4.3468938	7.12044395999993	1.179999	2.77355015999993	2.77355015999993	2	4	"FiveRings"	1.5
92	"HU26ES"	1.061089	8.92277775999992	3.938911	7.86168875999992	1.239999	3.92277775999992	3.92277775999992	2	4	"FiveRings"	1.5
93	"HU26ES"	1.920066	9.78175475999992	3.079934	7.86168875999992	1.239999	4.78175475999992	4.78175475999992	2	4	"FiveRings"	1.5
94	"HU26ES"	0.1790462	10.7766409599999	4.8209538	10.5975947599999	1.439999	5.7766409599999	5.7766409599999	2	4	"FiveRings"	1.5
95	"HU26ES"	1.235234	8.35567795999993	3.764766	7.12044395999993	1.179999	3.35567795999993	3.35567795999993	2	4	"FiveRings"	1.5
96	"HU26ES"	2.779224	7.49568567999996	2.220776	4.71646167999996	0.9599996	2.49568567999996	2.49568567999996	2	4	"FiveRings"	1.5
97	"HU26ES"	3.306099	4.301656572	1.693901	0.995557572000004	0.4400001	0.698343427999996	-0.698343427999996	2	4	"FiveRings"	1.5
98	"HU26ES"	3.025395	5.25879016399998	1.974605	2.23339516399998	0.6599999	0.258790163999977	0.258790163999977	2	4	"FiveRings"	1.5
99	"HU26ES"	1.502261	6.82541779999995	3.497739	5.32315679999995	1.02	1.82541779999995	1.82541779999995	2	4	"FiveRings"	1.5
100	"HU26ES"	2.82783	4.79945480399998	2.17217	1.97162480399998	0.6199999	0.20054519600002	-0.20054519600002	2	4	"FiveRings"	1.5
1	"HU26ES"	3.199273	3.923534	1.800727	0.724261	0.5000001	1.076466	-1.076466	2	2	"FiveDots"	2
2	"HU26ES"	2.061499	6.488339	2.938501	4.42684	1.239999	1.488339	1.488339	2	2	"FiveDots"	2
3	"HU26ES"	1.676711	2.584195	3.323289	0.907484	0.56	2.415805	-2.415805	2	2	"FiveDots"	2
4	"HU26ES"	3.632617	3.830341	1.367383	0.197724	0.26	1.169659	-1.169659	2	2	"FiveDots"	2
5	"HU26ES"	1.288031	2.356978	3.711969	1.068947	0.7599998	2.643022	-2.643022	2	2	"Diamond"	2.5
6	"HU26ES"	3.086505	4.155451	1.913495	1.068946	0.7599998	0.844549	-0.844549	2	2	"Diamond"	2.5
7	"HU26ES"	1.674747	3.67181	3.325253	1.997063	1.04	1.32819	-1.32819	2	2	"Diamond"	2.5
8	"HU26ES"	1.515727	5.128849	3.484273	3.613122	1.399999	0.128849	0.128849	2	2	"Diamond"	2.5
9	"HU26ES"	3.742729	4.079252	1.257271	0.336522999999999	0.34	0.920748000000001	-0.920748000000001	2	2	"FiveDots"	2
10	"HU26ES"	0.2933421	2.328891	4.7066579	2.0355489	0.8399997	2.671109	-2.671109	2	2	"FiveDots"	2
11	"HU26ES"	2.917748	3.958874	2.082252	1.041126	0.6	1.041126	-1.041126	2	2	"FiveDots"	2
12	"HU26ES"	0.8848114	3.1182	4.1151886	2.2333886	0.8799997	1.8818	-1.8818	2	2	"FiveDots"	2
13	"HU26ES"	2.739132	4.813502	2.260868	2.07437	1.06	0.186498	-0.186498	2	2	"Diamond"	2.5
14	"HU26ES"	0.6622686	5.032311	4.3377314	4.3700424	1.539999	0.032311	0.032311	2	2	"Diamond"	2.5
15	"HU26ES"	0.6987896	4.845232	4.3012104	4.1464424	1.499999	0.154768	-0.154768	2	2	"Diamond"	2.5
16	"HU26ES"	2.799008	4.431583	2.200992	1.632575	0.9399996	0.568417	-0.568417	2	2	"Diamond"	2.5
17	"HU26ES"	1.311484	4.671727	3.688516	3.360243	1.08	0.328273	-0.328273	2	2	"FiveDots"	2
18	"HU26ES"	3.051209	4.807176	1.948791	1.755967	0.7799998	0.192824	-0.192824	2	2	"FiveDots"	2
19	"HU26ES"	3.733716	4.577837	1.266284	0.844121	0.54	0.422162999999999	-0.422162999999999	2	2	"FiveDots"	2
20	"HU26ES"	3.263308	4.678634	1.736692	1.415326	0.6999999	0.321366	-0.321366	2	2	"FiveDots"	2
21	"HU26ES"	1.075586	4.688707	3.924414	3.613121	1.399999	0.311293	-0.311293	2	2	"Diamond"	2.5
22	"HU26ES"	0.6293769	3.285989	4.3706231	2.6566121	1.199999	1.714011	-1.714011	2	2	"Diamond"	2.5
23	"HU26ES"	1.304366	3.301429	3.695634	1.997063	1.04	1.698571	-1.698571	2	2	"Diamond"	2.5
24	"HU26ES"	0.08743763	4.922287	4.91256237	4.83484937	1.619999	0.0777130000000001	-0.0777130000000001	2	2	"Diamond"	2.5
25	"HU26ES"	2.886424	5.222165	2.113576	2.335741	0.8999997	0.222165	0.222165	2	2	"FiveDots"	2
26	"HU26ES"	0.3194618	4.60496	4.6805382	4.2854982	1.219999	0.39504	-0.39504	2	2	"FiveDots"	2
27	"HU26ES"	3.241355	4.656682	1.758645	1.415327	0.6999999	0.343318	-0.343318	2	2	"FiveDots"	2
28	"HU26ES"	2.80835	4.843898	2.19165	2.035548	0.8399997	0.156102	-0.156102	2	2	"FiveDots"	2
29	"HU26ES"	3.1879	4.313602	1.8121	1.125702	0.7799998	0.686398000000001	-0.686398000000001	2	2	"Diamond"	2.5
30	"HU26ES"	2.132072	4.701105	2.867928	2.569033	1.179999	0.298895	-0.298895	2	2	"Diamond"	2.5
31	"HU26ES"	2.276839	4.273901	2.723161	1.997062	1.04	0.726099	-0.726099	2	2	"Diamond"	2.5
32	"HU26ES"	3.459662	4.528609	1.540338	1.068947	0.7599998	0.471391000000001	-0.471391000000001	2	2	"Diamond"	2.5
33	"HU26ES"	3.388005	4.361163	1.611995	0.973157999999999	0.58	0.638837000000001	-0.638837000000001	2	2	"FiveDots"	2
34	"HU26ES"	3.272406	5.028373	1.727594	1.755967	0.7799998	0.0283730000000002	0.0283730000000002	2	2	"FiveDots"	2
35	"HU26ES"	1.626488	4.066897	3.373512	2.440409	0.9199997	0.933103	-0.933103	2	2	"FiveDots"	2
36	"HU26ES"	0.0005383492	5.323674	4.9994616508	5.3231356508	1.359999	0.323674	0.323674	2	2	"FiveDots"	2
37	"HU26ES"	1.190314	3.846926	3.809686	2.656612	1.199999	1.153074	-1.153074	2	2	"Diamond"	2.5
38	"HU26ES"	2.174601	4.920259	2.825399	2.745658	1.219999	0.0797410000000003	-0.0797410000000003	2	2	"Diamond"	2.5
39	"HU26ES"	0.2581854	3.374705	4.7418146	3.1165196	1.299999	1.625295	-1.625295	2	2	"Diamond"	2.5
40	"HU26ES"	3.163558	4.071042	1.836442	0.907483999999999	0.6999999	0.928958000000001	-0.928958000000001	2	2	"Diamond"	2.5
41	"HU26ES"	0.8706727	3.527286	4.1293273	2.6566133	0.9599996	1.472714	-1.472714	2	2	"FiveDots"	2
42	"HU26ES"	1.220678	6.388701	3.779322	5.168023	1.339999	1.388701	1.388701	2	2	"FiveDots"	2
43	"HU26ES"	0.332972	2.989584	4.667028	2.656612	0.9599996	2.010416	-2.010416	2	2	"FiveDots"	2
44	"HU26ES"	1.305091	5.590589	3.694909	4.285498	1.219999	0.590589	0.590589	2	2	"FiveDots"	2
45	"HU26ES"	2.799747	4.874116	2.200253	2.074369	1.06	0.125883999999999	-0.125883999999999	2	2	"Diamond"	2.5
46	"HU26ES"	1.080936	4.694057	3.919064	3.613121	1.399999	0.305943	-0.305943	2	2	"Diamond"	2.5
47	"HU26ES"	3.225342	4.238999	1.774658	1.013657	0.7399998	0.761001	-0.761001	2	2	"Diamond"	2.5
48	"HU26ES"	1.161264	4.672124	3.838736	3.51086	1.379999	0.327876	-0.327876	2	2	"Diamond"	2.5
49	"HU26ES"	1.902466	5.018986	3.097534	3.11652	1.04	0.0189859999999999	0.0189859999999999	2	2	"FiveDots"	2
50	"HU26ES"	1.026498	4.386742	3.973502	3.360244	1.08	0.613258	-0.613258	2	2	"FiveDots"	2
51	"HU26ES"	1.55777	4.795009	3.44223	3.237239	1.06	0.204991000000001	-0.204991000000001	2	2	"FiveDots"	2
52	"HU26ES"	3.143026	4.989889	1.856974	1.846863	0.7999998	0.0101110000000002	-0.0101110000000002	2	2	"FiveDots"	2
53	"HU26ES"	2.837769	4.990915	2.162231	2.153146	1.08	0.00908499999999979	-0.00908499999999979	2	2	"Diamond"	2.5
54	"HU26ES"	2.984175	4.168102	2.015825	1.183927	0.7999998	0.831898000000001	-0.831898000000001	2	2	"Diamond"	2.5
55	"HU26ES"	0.7589688	4.069722	4.2410312	3.3107532	1.339999	0.930277999999999	-0.930277999999999	2	2	"Diamond"	2.5
56	"HU26ES"	2.482561	4.556932	2.517439	2.074371	1.06	0.443068	-0.443068	2	2	"Diamond"	2.5
57	"HU26ES"	1.845103	4.961623	3.154897	3.11652	1.04	0.0383769999999997	-0.0383769999999997	2	2	"FiveDots"	2
58	"HU26ES"	0.02025938	3.505798	4.97974062	3.48553862	1.1	1.494202	-1.494202	2	2	"FiveDots"	2
59	"HU26ES"	2.030392	4.263782	2.969608	2.23339	0.8799997	0.736218	-0.736218	2	2	"FiveDots"	2
60	"HU26ES"	0.09008884	6.736734	4.90991116	6.64664516	1.519999	1.736734	1.736734	2	2	"FiveDots"	2
61	"HU26ES"	0.5058227	5.22227	4.4941773	4.7164473	1.599999	0.22227	0.22227	2	2	"Diamond"	2.5
62	"HU26ES"	0.1736355	7.390775	4.8263645	7.2171395	1.979999	2.390775	2.390775	2	2	"Diamond"	2.5
63	"HU26ES"	1.287824	2.655224	3.712176	1.3674	0.8599997	2.344776	-2.344776	2	2	"Diamond"	2.5
64	"HU26ES"	0.148953	3.659812	4.851047	3.510859	1.379999	1.340188	-1.340188	2	2	"Diamond"	2.5
65	"HU26ES"	1.549909	5.035447	3.450091	3.485538	1.1	0.0354470000000005	0.0354470000000005	2	2	"FiveDots"	2
66	"HU26ES"	0.2692533	4.144454	4.7307467	3.8752007	1.159999	0.855545999999999	-0.855545999999999	2	2	"FiveDots"	2
67	"HU26ES"	0.4516034	4.598047	4.5483966	4.1464436	1.199999	0.401953	-0.401953	2	2	"FiveDots"	2
68	"HU26ES"	3.824049	4.607095	1.175951	0.783046	0.52	0.392905000000001	-0.392905000000001	2	2	"FiveDots"	2
69	"HU26ES"	1.468636	4.585156	3.531364	3.11652	1.299999	0.414844	-0.414844	2	2	"Diamond"	2.5
70	"HU26ES"	3.477241	4.602944	1.522759	1.125703	0.7799998	0.397056	-0.397056	2	2	"Diamond"	2.5
71	"HU26ES"	3.498386	5.13096	1.501614	1.632574	0.9399996	0.13096	0.13096	2	2	"Diamond"	2.5
72	"HU26ES"	0.1091805	3.037334	4.8908195	2.9281535	1.259999	1.962666	-1.962666	2	2	"Diamond"	2.5
73	"HU26ES"	1.540024	4.777263	3.459976	3.237239	1.06	0.222737	-0.222737	2	2	"FiveDots"	2
74	"HU26ES"	1.991842	4.873814	3.008158	2.881972	0.9999996	0.126186	-0.126186	2	2	"FiveDots"	2
75	"HU26ES"	0.8754797	5.44598	4.1245203	4.5705003	1.259999	0.44598	0.44598	2	2	"FiveDots"	2
76	"HU26ES"	1.525778	4.293926	3.474222	2.768148	0.9799996	0.706074	-0.706074	2	2	"FiveDots"	2
77	"HU26ES"	0.7206469	4.437497	4.2793531	3.7168501	1.419999	0.562503	-0.562503	2	2	"Diamond"	2.5
78	"HU26ES"	2.566952	4.641323	2.433048	2.074371	1.06	0.358676999999999	-0.358676999999999	2	2	"Diamond"	2.5
79	"HU26ES"	0.1805	5.379364	4.8195	5.198864	1.679999	0.379364	0.379364	2	2	"Diamond"	2.5
80	"HU26ES"	2.088494	5.205013	2.911506	3.116519	1.299999	0.205013	0.205013	2	2	"Diamond"	2.5
81	"HU26ES"	2.514303	5.512394	2.485697	2.998091	1.02	0.512394	0.512394	2	2	"FiveDots"	2
82	"HU26ES"	3.091139	4.758513	1.908861	1.667374	0.7599998	0.241487	-0.241487	2	2	"FiveDots"	2
83	"HU26ES"	3.822135	5.006063	1.177865	1.183928	0.6399999	0.00606300000000015	0.00606300000000015	2	2	"FiveDots"	2
84	"HU26ES"	3.061525	5.294913	1.938475	2.233388	0.8799997	0.294912999999999	0.294912999999999	2	2	"FiveDots"	2
85	"HU26ES"	0.3179426	3.434462	4.6820574	3.1165194	1.299999	1.565538	-1.565538	2	2	"Diamond"	2.5
86	"HU26ES"	3.801145	4.608335	1.198855	0.807190000000001	0.6599999	0.391665	-0.391665	2	2	"Diamond"	2.5
87	"HU26ES"	2.892983	4.814211	2.107017	1.921228	1.02	0.185789	-0.185789	2	2	"Diamond"	2.5
88	"HU26ES"	3.698948	6.267981	1.301052	2.569033	1.179999	1.267981	1.267981	2	2	"Diamond"	2.5
89	"HU26ES"	2.991427	4.327313	2.008573	1.335886	0.6799999	0.672687000000001	-0.672687000000001	2	2	"FiveDots"	2
90	"HU26ES"	1.475057	5.760555	3.524943	4.285498	1.219999	0.760555	0.760555	2	2	"FiveDots"	2
91	"HU26ES"	3.699678	5.196732	1.300322	1.497054	0.7199998	0.196732	0.196732	2	2	"FiveDots"	2
92	"HU26ES"	1.392658	4.752902	3.607342	3.360244	1.08	0.247098	-0.247098	2	2	"FiveDots"	2
93	"HU26ES"	3.720516	5.494483	1.279484	1.773967	0.9799996	0.494483	0.494483	2	2	"Diamond"	2.5
94	"HU26ES"	0.6807241	4.090796	4.3192759	3.4100719	1.359999	0.909204	-0.909204	2	2	"Diamond"	2.5
95	"HU26ES"	3.777102	5.144501	1.222898	1.367399	0.8599997	0.144501	0.144501	2	2	"Diamond"	2.5
96	"HU26ES"	2.051035	5.767885	2.948965	3.71685	1.419999	0.767885	0.767885	2	2	"Diamond"	2.5
97	"HU26ES"	2.09664	4.753252	2.90336	2.656612	0.9599996	0.246748	-0.246748	2	2	"FiveDots"	2
98	"HU26ES"	2.669711	5.326323	2.330289	2.656612	0.9599996	0.326323	0.326323	2	2	"FiveDots"	2
99	"HU26ES"	3.507712	4.766471	1.492288	1.258759	0.6599999	0.233529	-0.233529	2	2	"FiveDots"	2
100	"HU26ES"	2.74391	4.079798	2.25609	1.335888	0.6799999	0.920202	-0.920202	2	2	"FiveDots"	2
101	"HU26ES"	2.384165	4.305392	2.615835	1.921227	1.02	0.694608000000001	-0.694608000000001	2	2	"Diamond"	2.5
102	"HU26ES"	3.911434	4.718625	1.088566	0.807191	0.6599999	0.281375	-0.281375	2	2	"Diamond"	2.5
103	"HU26ES"	3.168791	4.942758	1.831209	1.773967	0.9799996	0.0572419999999996	-0.0572419999999996	2	2	"Diamond"	2.5
104	"HU26ES"	0.8407006	3.676873	4.1592994	2.8361724	1.239999	1.323127	-1.323127	2	2	"Diamond"	2.5
105	"HU26ES"	3.473062	4.584443	1.526938	1.111381	0.6199999	0.415557	-0.415557	2	2	"FiveDots"	2
106	"HU26ES"	1.906265	5.143502	3.093735	3.237237	1.06	0.143502	0.143502	2	2	"FiveDots"	2
107	"HU26ES"	2.088625	5.086717	2.911375	2.998092	1.02	0.0867170000000002	0.0867170000000002	2	2	"FiveDots"	2
108	"HU26ES"	3.364999	5.400548	1.635001	2.035549	0.8399997	0.400548000000001	0.400548000000001	2	2	"FiveDots"	2
109	"HU26ES"	2.824739	4.321791	2.175261	1.497052	0.8999997	0.678209	-0.678209	2	2	"Diamond"	2.5
110	"HU26ES"	2.459657	4.534028	2.540343	2.074371	1.06	0.465972	-0.465972	2	2	"Diamond"	2.5
111	"HU26ES"	2.129944	4.698977	2.870056	2.569033	1.179999	0.301023000000001	-0.301023000000001	2	2	"Diamond"	2.5
112	"HU26ES"	3.219151	5.372297	1.780849	2.153146	1.08	0.372297000000001	0.372297000000001	2	2	"Diamond"	2.5
113	"HU26ES"	3.407029	5.074403	1.592971	1.667374	0.7599998	0.0744030000000002	0.0744030000000002	2	2	"FiveDots"	2
114	"HU26ES"	3.571055	4.682437	1.428945	1.111382	0.6199999	0.317563	-0.317563	2	2	"FiveDots"	2
